"T K" "p [Bar]" "P saturated vapour [Bar]" "P saturated liquid [Bar]" "T saturated vapour K" "T saturated liquid K" "H gas [kJ/kg]" "H saturated liquid [kJ/kg]" "S gas [kJ/(kg K)]" "S saturated liquid [kJ/(kg K)]" "v liquid [dm^3/kg]" "v gas [m^3/kg]" "Cp liquid [kJ/(kg K)]" "Cp gas [kJ/(kg K)]" "Cv gas [kJ/(kg K)]" "Sound velocity [m/s]" "Viscosity liquid [kg/(m s)]" "Viscosity gas [kg/(m s)]" "Conductivity liquid [W/(m K)]" "Conductivity gas [W/(m K)]" "Heat of evap. [kJ/kg]"
220.000 21.001 2.654923315E-5 2.654923315E-5 488.0500662 488.0500662 4432.442723 -434.7588636 13.65759604 -1.631966929 1.016421593 0.1257914171 1.71658226 -37.76443048 -92.14769172 505.0732565 N/A 1.95960761E-5 N/A 2.281327227E-9 2837.261257
220.000 21.501 2.654923315E-5 2.654923315E-5 489.2566031 489.2566031 4466.140803 -434.7588636 13.78231802 -1.631966929 1.016421593 0.1245459386 1.71658226 -38.17441589 -93.51821751 508.4468632 N/A 1.937018241E-5 N/A 2.228275288E-9 2837.261257
220.000 22.001 2.654923315E-5 2.654923315E-5 490.4416109 490.4416109 4499.514696 -434.7588636 13.90584282 -1.631966929 1.016421593 0.1233452792 1.71658226 -38.58086571 -94.87358724 511.7766281 N/A 1.916302992E-5 N/A 2.177634704E-9 2837.261257
220.000 22.501 2.654923315E-5 2.654923315E-5 491.6059595 491.6059595 4532.575639 -434.7588636 14.02821122 -1.631966929 1.016421593 0.1221867312 1.71658226 -38.98410871 -96.21435907 515.0653269 N/A 1.897237922E-5 N/A 2.129244725E-9 2837.261257
220.000 23.001 2.654923315E-5 2.654923315E-5 492.7504651 492.7504651 4565.334364 -434.7588636 14.14946228 -1.631966929 1.016421593 0.1210678079 1.71658226 -39.38448825 -97.54106344 518.3157907 N/A 1.879633406E-5 N/A 2.082958576E-9 2837.261257
220.000 23.501 2.654923315E-5 2.654923315E-5 493.8758946 493.8758946 4597.801149 -434.7588636 14.26963341 -1.631966929 1.016421593 0.1199862206 1.71658226 -39.78236451 -98.85420564 521.5309196 N/A 1.863327797E-5 N/A 2.038641977E-9 2837.261257
220.000 24.001 2.654923315E-5 2.654923315E-5 494.9829695 494.9829695 4629.985861 -434.7588636 14.38876061 -1.631966929 1.016421593 0.1189398581 1.71658226 -40.17811414 -100.1542683 524.7136786 N/A 1.848182456E-5 N/A 1.996171835E-9 2837.261257
220.000 24.501 2.654923315E-5 2.654923315E-5 496.0723694 496.0723694 4661.897997 -434.7588636 14.50687855 -1.631966929 1.016421593 0.1179267691 1.71658226 -40.57212968 -101.4417133 527.867093 N/A 1.834077793E-5 N/A 1.955435105E-9 2837.261257
220.000 25.001 2.654923315E-5 2.654923315E-5 497.1447354 497.1447354 4693.411442 -434.7588636 14.62352003 -1.631966929 1.016421593 0.1169492948 1.71658226 -38.25924538 -102.7115363 513.1572623 N/A 1.82091011E-5 N/A 1.916327787E-9 2837.261257
220.000 25.501 2.654923315E-5 2.654923315E-5 498.2006728 498.2006728 4724.768732 -434.7588636 14.73958237 -1.631966929 1.016421593 0.1159984764 1.71658226 -41.27754882 -103.9735817 533.584422 N/A 1.808589043E-5 N/A 1.878754036E-9 2837.261257
220.000 26.001 2.654923315E-5 2.654923315E-5 499.2407542 499.2407542 4755.872143 -434.7588636 14.85470356 -1.631966929 1.016421593 0.1150760784 1.71658226 -41.6504016 -105.2239749 536.5506335 N/A 1.797035484E-5 N/A 1.84262538E-9 2837.261257
220.000 26.501 2.654923315E-5 2.654923315E-5 500.2655212 500.2655212 4786.728798 -434.7588636 14.96890966 -1.631966929 1.016421593 0.1141806735 1.71658226 -42.01999266 -106.4630646 539.4799416 N/A 1.786179886E-5 N/A 1.807860024E-9 2837.261257
220.000 27.001 2.654923315E-5 2.654923315E-5 501.2754871 501.2754871 4817.345488 -434.7588636 15.08222558 -1.631966929 1.016421593 0.1133109334 1.71658226 -42.38641519 -107.6911826 542.3734157 N/A 1.775960855E-5 N/A 1.774382232E-9 2837.261257
220.000 27.501 2.654923315E-5 2.654923315E-5 502.2711389 502.2711389 4847.7287 -434.7588636 15.19467509 -1.631966929 1.016421593 0.1124656201 1.71658226 -42.74975839 -108.9086447 545.2320808 N/A 1.766323995E-5 N/A 1.742121774E-9 2837.261257
220.000 28.001 2.654923315E-5 2.654923315E-5 503.2529388 503.2529388 4877.884627 -434.7588636 15.30628093 -1.631966929 1.016421593 0.1116435783 1.71658226 -43.11010784 -110.1157522 548.0569202 N/A 1.757220935E-5 N/A 1.71101344E-9 2837.261257
220.000 28.501 2.654923315E-5 2.654923315E-5 504.221326 504.221326 4907.819194 -434.7588636 15.41706486 -1.631966929 1.016421593 0.1108437281 1.71658226 -43.4675459 -111.3127922 550.8488795 N/A 1.748608517E-5 N/A 1.680996592E-9 2837.261257
220.000 29.001 2.654923315E-5 2.654923315E-5 505.1767185 505.1767185 4937.538073 -434.7588636 15.52704774 -1.631966929 1.016421593 0.1100650591 1.71658226 -43.82215199 -112.5000393 553.6088686 N/A 1.740448117E-5 N/A 1.652014776E-9 2837.261257
220.000 29.501 2.654923315E-5 2.654923315E-5 506.119514 506.119514 4967.046693 -434.7588636 15.63624952 -1.631966929 1.016421593 0.1093066247 1.71658226 -44.1740029 -113.6777555 556.3377645 N/A 1.732705057E-5 N/A 1.624015366E-9 2837.261257
240.000 0.001 0.0002727484456 0.0002727484456 252.816153 252.816153 2439.635425 -399.0951576 9.751651202 -1.47687353 1.005676645 1107.58881 1.848757729 1.854038727 1.392595935 383.7794084 N/A 8.629100449E-6 N/A 5.419253041E-5 2838.732886
240.000 0.501 0.0002727484456 0.0002727484456 354.5303038 354.5303038 2440.328962 -399.0951576 6.905253047 -1.47687353 1.005676645 2.117289587 1.848757729 0.6277908158 0.2285340577 528.3234077 N/A 8.401822253E-6 N/A 9.565363091E-8 2838.732886
240.000 1.001 0.0002727484456 0.0002727484456 372.8031856 372.8031856 2446.357667 -399.0951576 6.630112216 -1.47687353 1.005676645 1.015969245 1.848757729 -0.948666925 -1.213350573 270.9527154 N/A 8.155828514E-6 N/A 4.786831755E-8 2838.732886
240.000 1.501 0.0002727484456 0.0002727484456 384.5412339 384.5412339 2458.910572 -399.0951576 6.513871806 -1.47687353 1.005676645 0.6515079345 1.848757729 -2.874420935 -2.968493055 291.8825558 N/A 7.888708227E-6 N/A 3.192144482E-8 2838.732886
240.000 2.001 0.0002727484456 0.0002727484456 393.3990367 393.3990367 2478.904335 -399.0951576 6.481969892 -1.47687353 1.005676645 0.4726025977 1.848757729 -5.047995073 -5.048011892 290.4494397 N/A 7.597617678E-6 N/A 2.39445475E-8 2838.732886
240.000 2.501 0.0002727484456 0.0002727484456 400.5984286 400.5984286 2506.592286 -399.0951576 6.510588309 -1.47687353 1.005676645 0.3685762079 1.848757729 -7.256732416 -7.426072153 285.4477304 N/A 7.279178815E-6 N/A 1.915730104E-8 2838.732886
240.000 3.001 0.0002727484456 0.0002727484456 406.7080662 406.7080662 2541.254462 -399.0951576 6.585605954 -1.47687353 1.005676645 0.3023348593 1.848757729 -9.247015006 -10.0327973 280.0767505 N/A 6.929347553E-6 N/A 1.596534157E-8 2838.732886
240.000 3.501 0.0002727484456 0.0002727484456 412.041775 412.041775 2581.377677 -399.0951576 6.694742849 -1.47687353 1.005676645 0.257619137 1.848757729 -10.84810505 -12.77474386 275.3443426 N/A 6.543241118E-6 N/A 1.368514429E-8 2838.732886
240.000 4.001 0.0002727484456 0.0002727484456 416.7922186 416.7922186 2625.162574 -399.0951576 6.826975468 -1.47687353 1.005676645 0.2260667223 1.848757729 -12.02707677 -15.56229079 271.5600789 N/A 6.11490874E-6 N/A 1.197487258E-8 2838.732886
240.000 4.501 0.0002727484456 0.0002727484456 421.0866935 421.0866935 2671.001859 -399.0951576 6.973401285 -1.47687353 1.005676645 0.2029434726 1.848757729 -12.84825246 -18.32812017 268.7336176 N/A 5.637022768E-6 N/A 1.064458792E-8 2838.732886
240.000 5.001 0.0002727484456 0.0002727484456 425.0139694 425.0139694 2717.694277 -399.0951576 7.127578161 -1.47687353 1.005676645 0.1854171817 1.848757729 -13.40651493 -21.0305505 266.7536037 N/A 5.100455987E-6 N/A 9.580313983E-9 2838.732886
240.000 5.501 0.0002727484456 0.0002727484456 428.6385702 428.6385702 2764.439984 -399.0951576 7.285204404 -1.47687353 1.005676645 0.1717308881 1.848757729 -13.78690106 -23.64814706 265.4769276 N/A 4.493693055E-6 N/A 8.70951385E-9 2838.732886
240.000 6.001 0.0002727484456 0.0002727484456 432.008939 432.008939 2810.74752 -399.0951576 7.44355768 -1.47687353 1.005676645 0.1607612869 1.848757729 -14.05249616 -26.17266948 264.7678787 N/A 3.801994768E-6 N/A 7.983826068E-9 2838.732886
240.000 6.501 0.0002727484456 0.0002727484456 435.1624606 435.1624606 2856.33517 -399.0951576 7.600980358 -1.47687353 1.005676645 0.1517693028 1.848757729 -14.24609292 -28.6035029 264.5112428 N/A 3.006184956E-6 N/A 7.369767645E-9 2838.732886
240.000 7.001 0.0002727484456 0.0002727484456 438.1286058 438.1286058 2901.05497 -399.0951576 7.75649926 -1.47687353 1.005676645 0.1442549085 1.848757729 -14.39547952 -30.94403128 264.6138448 N/A 2.080845023E-6 N/A 6.843420973E-9 2838.732886
240.000 7.501 0.0002727484456 0.0002727484456 440.9310509 440.9310509 2944.890955 -399.0951576 7.909745303 -1.47687353 1.005676645 0.1378638701 1.848757729 -14.48459277 -33.20204367 264.6932062 N/A 9.915487893E-7 N/A 6.387245731E-9 2838.732886
240.000 8.001 0.0002727484456 0.0002727484456 443.5891211 443.5891211 2987.702063 -399.0951576 8.060005325 -1.47687353 1.005676645 0.1323660416 1.848757729 -14.59804185 -35.3770666 265.3652695 N/A -3.095153766E-7 N/A 5.988086204E-9 2838.732886
240.000 8.501 0.0002727484456 0.0002727484456 446.1188086 446.1188086 3029.581457 -399.0951576 8.20744885 -1.47687353 1.005676645 0.1275689725 1.848757729 -14.70837364 -37.47923289 266.266048 N/A -1.890750613E-6 N/A 5.635881825E-9 2838.732886
240.000 9.001 0.0002727484456 0.0002727484456 448.5335074 448.5335074 3070.563101 -399.0951576 8.352082441 -1.47687353 1.005676645 0.1233382012 1.848757729 -14.82128022 -39.51448384 267.3717351 N/A -3.853574587E-6 N/A 5.322807489E-9 2838.732886
240.000 9.501 0.0002727484456 0.0002727484456 450.8445569 450.8445569 3110.69033 -399.0951576 8.493975571 -1.47687353 1.005676645 0.1195716714 1.848757729 -14.94091052 -41.48838722 268.6669089 N/A -6.355070531E-6 N/A 5.042685335E-9 2838.732886
240.000 10.001 0.0002727484456 0.0002727484456 453.0616347 453.0616347 3150.011211 -399.0951576 8.63323555 -1.47687353 1.005676645 0.1161905754 1.848757729 -15.0704572 -43.40609166 270.1426108 N/A -9.652253104E-6 N/A 4.790572963E-9 2838.732886
240.000 10.501 0.0002727484456 0.0002727484456 455.1930966 455.1930966 3188.45105 -399.0951576 8.769549296 -1.47687353 1.005676645 0.1131426123 1.848757729 -15.10229303 -45.26631588 270.8070206 N/A -1.419656367E-5 N/A 4.562469308E-9 2838.732886
240.000 11.001 0.0002727484456 0.0002727484456 457.2461787 457.2461787 3226.191963 -399.0951576 8.903525226 -1.47687353 1.005676645 0.1103672643 1.848757729 -15.19915394 -47.07983366 272.1013245 N/A -2.086059953E-5 N/A 4.355100711E-9 2838.732886
240.000 11.501 0.0002727484456 0.0002727484456 459.2272185 459.2272185 3263.222277 -399.0951576 9.035093135 -1.47687353 1.005676645 0.1078293344 1.848757729 -15.29809011 -48.84769171 273.4459082 N/A -3.157862779E-5 N/A 4.165762805E-9 2838.732886
240.000 12.001 0.0002727484456 0.0002727484456 461.141783 461.141783 3299.579572 -399.0951576 9.164363549 -1.47687353 1.005676645 0.1054967264 1.848757729 -15.39923614 -50.57307269 274.831334 N/A -5.166703203E-5 N/A 3.992201916E-9 2838.732886
240.000 12.501 0.0002727484456 0.0002727484456 462.9947973 462.9947973 3335.299269 -399.0951576 9.291444057 -1.47687353 1.005676645 0.103343031 1.848757729 -15.50263806 -52.25884671 276.250065 N/A -0.0001029573067 N/A 3.832524933E-9 2838.732886
240.000 13.001 0.0002727484456 0.0002727484456 464.79064 464.79064 3370.414586 -399.0951576 9.416438056 -1.47687353 1.005676645 0.1013463093 1.848757729 -15.60829915 -53.90760705 277.6961545 N/A -0.000510874559 N/A 3.685129974E-9 2838.732886
240.000 13.501 0.0002727484456 0.0002727484456 466.5332221 466.5332221 3404.956591 -399.0951576 9.539444117 -1.47687353 1.005676645 0.09948817547 1.848757729 -15.71621124 -55.52170273 279.1650123 N/A 0.0002264657531 N/A 3.548652459E-9 2838.732886
240.000 14.001 0.0002727484456 0.0002727484456 468.2260527 468.2260527 3438.954299 -399.0951576 9.660555755 -1.47687353 1.005676645 0.09775309657 1.848757729 -15.82637567 -57.10326741 280.6532207 N/A 0.0001026077734 N/A 3.421922732E-9 2838.732886
240.000 14.501 0.0002727484456 0.0002727484456 469.8722926 469.8722926 3472.434817 -399.0951576 9.779861444 -1.47687353 1.005676645 0.09612785214 1.848757729 -15.93881906 -58.65424512 282.1584036 N/A 7.007839791E-5 N/A 3.303932464E-9 2838.732886
240.000 15.001 0.0002727484456 0.0002727484456 471.4748001 471.4748001 3505.423482 -399.0951576 9.897444789 -1.47687353 1.005676645 0.09460111224 1.848757729 -16.0536025 -60.17641287 283.6791069 N/A 5.507393083E-5 N/A 3.193807757E-9 2838.732886
240.000 15.501 0.0002727484456 0.0002727484456 473.0361688 473.0361688 3537.944023 -399.0951576 10.01338479 -1.47687353 1.005676645 0.09316310508 1.848757729 -16.17082965 -61.67140048 285.2147199 N/A 4.643759791E-5 N/A 3.090787473E-9 2838.732886
240.000 16.001 0.0002727484456 0.0002727484456 474.5587596 474.5587596 3570.018698 -399.0951576 10.12775615 -1.47687353 1.005676645 0.09180535266 1.848757729 -16.29065054 -63.14070802 286.7653944 N/A 4.082500105E-5 N/A 2.994205607E-9 2838.732886
240.000 16.501 0.0002727484456 0.0002727484456 476.0447286 476.0447286 3601.668443 -399.0951576 10.24062961 -1.47687353 1.005676645 0.09052045869 1.848757729 -16.41326472 -64.58572101 288.3319838 N/A 3.688472144E-5 N/A 2.903476879E-9 2838.732886
240.000 17.001 0.0002727484456 0.0002727484456 477.4960503 477.4960503 3632.913003 -399.0951576 10.35207228 -1.47687353 1.005676645 0.08930193725 1.848757729 -16.53892293 -66.00772384 289.9159894 N/A 3.396625102E-5 N/A 2.818084862E-9 2838.732886
240.000 17.501 0.0002727484456 0.0002727484456 478.9145375 478.9145375 3663.771049 -399.0951576 10.46214798 -1.47687353 1.005676645 0.08814407319 1.848757729 -16.66792548 -67.40791139 291.5194903 N/A 3.171774161E-5 N/A 2.737572148E-9 2838.732886
240.000 18.001 0.0002727484456 0.0002727484456 480.3018594 480.3018594 3694.129802 -399.0951576 10.57045197 -1.47687353 1.005676645 0.08704644045 1.848757729 -16.73685091 -68.78150337 292.5862268 N/A 2.993225244E-5 N/A 2.661532146E-9 2838.732886
240.000 18.501 0.0002727484456 0.0002727484456 481.6595559 481.6595559 3724.223435 -399.0951576 10.67781765 -1.47687353 1.005676645 0.08599661299 1.848757729 -16.85508269 -70.13938511 294.0759409 N/A 2.848011453E-5 N/A 2.589602221E-9 2838.732886
240.000 19.001 0.0002727484456 0.0002727484456 482.9890514 482.9890514 3753.970054 -399.0951576 10.78395113 -1.47687353 1.005676645 0.08499415402 1.848757729 -16.9738505 -71.47810335 295.5602505 N/A 2.727594339E-5 N/A 2.521457909E-9 2838.732886
240.000 19.501 0.0002727484456 0.0002727484456 484.291666 484.291666 3783.383056 -399.0951576 10.88889877 -1.47687353 1.005676645 0.08403550514 1.848757729 -17.09307855 -72.79849871 297.0384546 N/A 2.626122114E-5 N/A 2.456808021E-9 2838.732886
240.000 20.001 0.0002727484456 0.0002727484456 485.5686258 485.5686258 3812.475028 -399.0951576 10.99270421 -1.47687353 1.005676645 0.08311747267 1.848757729 -17.2126987 -74.10135382 298.509972 N/A 2.539450001E-5 N/A 2.395390488E-9 2838.732886
240.000 20.501 0.0002727484456 0.0002727484456 486.8210714 486.8210714 3841.257804 -399.0951576 11.09540859 -1.47687353 1.005676645 0.08223718099 1.848757729 -17.33265035 -75.38739864 299.9743288 N/A 2.464560107E-5 N/A 2.336968804E-9 2838.732886
240.000 21.001 0.0002727484456 0.0002727484456 488.0500662 488.0500662 3869.742528 -399.0951576 11.19705077 -1.47687353 1.005676645 0.081392033 1.848757729 -17.45288 -76.65731519 301.4311449 N/A 2.399202822E-5 N/A 2.281328991E-9 2838.732886
240.000 21.501 0.0002727484456 0.0002727484456 489.2566031 489.2566031 3897.939707 -399.0951576 11.29766743 -1.47687353 1.005676645 0.08057967641 1.848757729 -17.57334121 -77.91174176 302.8801272 N/A 2.341666969E-5 N/A 2.228276971E-9 2838.732886
240.000 22.001 0.0002727484456 0.0002727484456 490.4416109 490.4416109 3925.859259 -399.0951576 11.39729329 -1.47687353 1.005676645 0.07979797479 1.848757729 -17.69399446 -79.15127673 304.3210611 N/A 2.290627806E-5 N/A 2.177636312E-9 2838.732886
240.000 22.501 0.0002727484456 0.0002727484456 491.6059595 491.6059595 3953.510558 -399.0951576 11.49596122 -1.47687353 1.005676645 0.07904498276 1.848757729 -17.81480699 -80.37648194 305.7538051 N/A 2.245043771E-5 N/A 2.129246262E-9 2838.732886
240.000 23.001 0.0002727484456 0.0002727484456 492.7504651 492.7504651 3980.902478 -399.0951576 11.59370238 -1.47687353 1.005676645 0.07831892453 1.848757729 -17.93575296 -81.58788573 307.1782879 N/A 2.204084656E-5 N/A 2.082960047E-9 2838.732886
240.000 23.501 0.0002727484456 0.0002727484456 493.8758946 493.8758946 4008.043427 -399.0951576 11.69054635 -1.47687353 1.005676645 0.0776181753 1.848757729 -18.05681356 -82.78598573 308.5945057 N/A 2.167080582E-5 N/A 2.038643386E-9 2838.732886
240.000 24.001 0.0002727484456 0.0002727484456 494.9829695 494.9829695 4034.941382 -399.0951576 11.78652122 -1.47687353 1.005676645 0.07694124511 1.848757729 -18.17797675 -83.97125132 310.0025176 N/A 2.13348508E-5 N/A 1.996173186E-9 2838.732886
240.000 24.501 0.0002727484456 0.0002727484456 496.0723694 496.0723694 4061.603923 -399.0951576 11.88165373 -1.47687353 1.005676645 0.07628676471 1.848757729 -18.29923782 -85.14412592 311.4024477 N/A 2.102847924E-5 N/A 1.955436402E-9 2838.732886
240.000 25.001 0.0002727484456 0.0002727484456 497.1447354 497.1447354 4088.03826 -399.0951576 11.97596935 -1.47687353 1.005676645 0.07565347319 1.848757729 -18.4205994 -86.30502899 312.7944832 N/A 2.074794834E-5 N/A 1.916329032E-9 2838.732886
240.000 25.501 0.0002727484456 0.0002727484456 498.2006728 498.2006728 4114.251261 -399.0951576 12.06949235 -1.47687353 1.005676645 0.07504020718 1.848757729 -18.54207166 -87.45435797 314.1788745 N/A 2.049012113E-5 N/A 1.878755233E-9 2838.732886
240.000 26.001 0.0002727484456 0.0002727484456 499.2407542 499.2407542 4140.249478 -399.0951576 12.16224593 -1.47687353 1.005676645 0.07444589126 1.848757729 -18.6636725 -88.59248989 315.5559354 N/A 2.025234866E-5 N/A 1.842626531E-9 2838.732886
240.000 26.501 0.0002727484456 0.0002727484456 500.2655212 500.2655212 4166.039166 -399.0951576 12.25425224 -1.47687353 1.005676645 0.07386952949 1.848757729 -18.78542779 -89.71978303 316.9260432 N/A 2.003237861E-5 N/A 1.807861132E-9 2838.732886
240.000 27.001 0.0002727484456 0.0002727484456 501.2754871 501.2754871 4191.62631 -399.0951576 12.34553252 -1.47687353 1.005676645 0.073310198 1.848757729 -18.9073713 -90.83657826 318.2896376 N/A 1.98282838E-5 N/A 1.774383299E-9 2838.732886
240.000 27.501 0.0002727484456 0.0002727484456 502.2711389 502.2711389 4217.016642 -399.0951576 12.43610711 -1.47687353 1.005676645 0.07276703829 1.848757729 -19.02954545 -91.94320038 319.6472254 N/A 1.96384055E-5 N/A 1.742122803E-9 2838.732886
240.000 28.001 0.0002727484456 0.0002727484456 503.2529388 503.2529388 4242.215658 -399.0951576 12.52599552 -1.47687353 1.005676645 0.07223925137 1.848757729 -19.15200053 -93.03995934 320.999373 N/A 1.94613083E-5 N/A 1.711014432E-9 2838.732886
240.000 28.501 0.0002727484456 0.0002727484456 504.221326 504.221326 4267.228636 -399.0951576 12.61521653 -1.47687353 1.005676645 0.07172609245 1.848757729 -19.27479579 -94.12715128 322.3467148 N/A 1.929574373E-5 N/A 1.68099755E-9 2838.732886
240.000 29.001 0.0002727484456 0.0002727484456 505.1767185 505.1767185 4292.060654 -399.0951576 12.7037882 -1.47687353 1.005676645 0.07122686625 1.848757729 -19.39799833 -95.20505961 323.689943 N/A 1.914062081E-5 N/A 1.652015702E-9 2838.732886
240.000 29.501 0.0002727484456 0.0002727484456 506.119514 506.119514 4316.716601 -399.0951576 12.79172793 -1.47687353 1.005676645 0.07074092278 1.848757729 -19.52168422 -96.2739559 325.0298155 N/A 1.899498194E-5 N/A 1.62401626E-9 2838.732886
260.000 0.001 0.001958298557 0.001958298557 252.816153 252.816153 2476.737942 -360.6988751 9.900133755 -1.323203236 1.000598273 1199.887877 1.985759697 1.856321001 1.394689345 399.4007582 N/A 8.934302776E-6 N/A 5.503871369E-5 2837.411323
260.000 0.501 0.001958298557 0.001958298557 354.5303038 354.5303038 2463.768851 -360.6988751 6.998570239 -1.323203236 1.000598273 2.304137956 1.985759697 1.562451546 1.037050848 408.6995711 N/A 8.76402285E-6 N/A 9.565701093E-8 2837.411323
260.000 1.001 0.001958298557 0.001958298557 372.8031856 372.8031856 2451.620331 -360.6988751 6.650063179 -1.323203236 1.000598273 1.105848502 1.985759697 1.150941559 0.5768874441 450.4104438 N/A 8.582742888E-6 N/A 4.786916425E-8 2837.411323
260.000 1.501 0.001958298557 0.001958298557 384.5412339 384.5412339 2440.59418 -360.6988751 6.438723431 -1.323203236 1.000598273 0.7043537377 1.985759697 0.5822425158 -0.01268974702 N/A N/A 8.389361414E-6 N/A 3.192182138E-8 2837.411323
